tic,ra,dec,n_sectors,min_sector,max_sector,observed_sectors,sectors_since_94,observed_since_94,resolver
389968669,355.0638713,81.9841074,9,18,79,"18,25,26,53,58,59,73,78,79",,False,local
233678883,259.9046279,64.49674476,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49,51,52,53,54,55,56,57,58,59,60,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
313403048,345.5798127,56.3450712,6,16,84,"16,17,24,57,77,84",,False,local
313110018,142.5981258,21.81268834,5,21,72,"21,45,46,48,72",,False,local
255993777,24.74933836,75.36430542,11,18,86,"18,19,25,52,58,59,73,78,79,85,86",,False,local
233049320,268.31516,61.79782404,40,14,85,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85",,False,local
252696960,337.1245006,52.86510542,8,16,84,"16,17,56,57,76,77,83,84",,False,local
1001088799,193.4230126,49.31399089,5,15,76,"15,16,22,49,76",,False,local
154092440,163.6756993,25.490725,2,22,48,"22,48",,False,local
154091791,220.2386134,34.43063913,4,23,77,"23,24,50,77",,False,local
230077478,243.743497,65.95187048,40,14,85,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60,73,74,75,77,78,79,80,81,82,83,84,85",,False,local
364028674,300.4326651,69.88062213,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,76,77,78,79,80,82,83,84,85,86",,False,local
252778660,299.8554647,58.55555448,17,14,84,"14,15,16,17,41,54,55,56,57,74,75,76,77,81,82,83,84",,False,local
353781544,261.7611141,22.88488741,5,25,79,"25,26,52,53,79",,False,local
136728967,305.7619907,38.45579001,6,14,82,"14,15,41,55,81,82",,False,local
441704810,198.9064259,5.65483006,2,23,50,"23,50",,False,local
224299924,199.382377,57.82171717,7,15,76,"15,16,22,48,49,75,76",,False,local
286727283,303.1079916,50.25800805,11,14,83,"14,15,16,41,55,56,75,76,81,82,83",,False,local
356865826,267.0489089,51.58927976,17,14,85,"14,21,24,25,26,40,41,52,53,54,58,74,78,79,80,81,85",,False,local
43667308,335.7693031,41.24593669,3,16,83,"16,56,83",,False,local
353988582,292.0073315,57.47793757,28,14,84,"14,15,16,17,20,23,26,40,41,47,50,53,54,55,56,57,59,60,73,74,75,76,77,80,81,82,83,84",,False,local
298666271,278.3515039,58.70648508,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,77,78,79,80,82,83,84,85,86",,False,local
86913973,102.7001819,32.75306658,6,20,72,"20,44,45,60,71,72",,False,local
230072155,292.0965237,65.2912016,41,14,86,"14,15,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
272760188,263.3492368,45.24461753,9,25,80,"25,26,40,51,52,53,78,79,80",,False,local
229464446,294.796892,65.398994,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
235568144,232.3984689,50.27096701,7,16,78,"16,23,24,50,51,77,78",,False,local
166150348,140.7788152,24.76388072,6,21,72,"21,44,45,46,48,72",,False,local
390739197,43.08966315,64.52815396,5,18,86,"18,19,58,59,86",,False,local
77353798,6.002213406,61.64506803,5,17,85,"17,18,58,78,85",,False,local
377780437,285.5192996,57.0111223,39,14,86,"14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49,50,52,53,54,55,56,57,58,59,60,73,74,75,76,77,79,80,81,82,83,84,85,86",,False,local
467576416,27.2357029,63.87330009,7,18,86,"18,24,25,52,58,85,86",,False,local
85516761,12.37431563,81.345499,12,18,85,"18,19,25,26,52,53,58,59,73,78,79,85",,False,local
136997146,181.3493907,38.65713036,3,22,76,"22,49,76",,False,local
173083327,191.2797376,54.88326489,6,15,76,"15,22,48,49,75,76",,False,local
370518476,322.1507785,56.79892788,8,15,84,"15,16,56,57,76,77,83,84",,False,local
289722757,274.1544637,48.10519659,12,14,81,"14,25,26,40,41,52,53,54,74,79,80,81",,False,local
84898938,73.76616066,63.15693796,4,19,86,"19,59,73,86",,False,local
230264372,252.9822356,65.97790395,40,14,85,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,81,82,83,84,85",,False,local
157888221,266.4103106,34.59771684,6,25,80,"25,26,52,53,79,80",,False,local
158752345,276.5013689,50.15647345,14,14,82,"14,25,26,41,52,53,54,55,74,75,79,80,81,82",,False,local
405460905,35.69315387,54.4825797,3,18,85,"18,58,85",,False,local
257491569,299.4872243,65.88789102,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,81,82,83,84,85,86",,False,local
201240538,49.91373254,45.51522374,3,18,86,"18,58,86",,False,local
117485762,292.5369964,30.08368225,6,14,81,"14,40,41,54,74,81",,False,local
47729453,263.1718305,74.227318,40,15,86,"15,16,17,18,19,20,21,22,24,25,26,40,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
7799220,158.064546,81.98173736,7,14,74,"14,26,47,53,60,73,74",,False,local
219755548,265.6021937,65.01637842,33,14,86,"14,15,16,17,18,19,20,22,23,25,26,40,41,47,48,49,50,52,53,54,55,58,60,74,75,76,77,79,80,81,82,85,86",,False,local
367614642,176.2676677,78.22078409,12,14,75,"14,20,21,26,40,41,47,48,53,60,74,75",,False,local
286552879,300.8036911,50.30903732,11,14,83,"14,15,16,41,54,55,56,75,76,81,83",,False,local
357792709,273.5244782,56.70577017,40,14,86,"14,15,16,17,18,19,20,21,22,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,58,59,60,73,74,75,76,77,78,79,80,81,82,83,85,86",,False,local
229508304,296.0650097,64.72363832,42,14,86,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
233631997,284.6102219,63.43335287,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,78,79,80,81,82,83,84,85,86",,False,local
250714700,32.20525729,52.85432795,3,18,85,"18,58,85",,False,local
405935898,308.7354853,41.71779763,8,14,82,"14,15,41,55,56,75,76,82",,False,local
316046631,50.87655608,59.00389594,4,18,86,"18,19,59,86",,False,local
346725699,41.8617427,63.9731266,6,18,86,"18,19,58,59,85,86",,False,local
284169357,297.7935166,68.24020118,39,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49,50,51,53,54,55,56,57,58,59,60,73,74,76,78,79,80,81,82,83,84,85,86",,False,local
313498690,205.1770462,50.80525224,6,15,76,"15,16,22,23,49,76",,False,local
123095295,168.8828403,78.27935661,9,14,60,"14,20,21,26,40,41,47,53,60",,False,local
322399290,82.10108825,58.6749138,4,19,86,"19,59,73,86",,False,local
207425552,226.5427613,43.96141997,6,16,77,"16,23,24,50,51,77",,False,local
230124369,249.8086403,68.32104009,39,15,86,"15,17,18,19,20,21,22,23,24,25,26,40,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,83,84,85,86",,False,local
237205870,277.7583132,33.12585751,6,26,80,"26,40,53,54,74,80",,False,local
21070451,299.5295805,33.35468721,8,14,82,"14,41,54,55,74,75,81,82",,False,local
157758793,170.3914393,71.7255857,8,14,74,"14,20,21,40,41,47,48,74",,False,local
954270112,274.6630885,68.15997944,37,14,85,"14,15,16,17,18,19,20,22,23,25,26,40,41,47,48,49,50,52,53,54,55,56,57,58,59,60,73,74,75,76,77,79,81,82,83,84,85",,False,local
353459607,67.21940432,30.36483426,7,19,86,"19,43,44,59,70,71,86",,False,local
349667325,58.67515917,47.65491602,3,19,86,"19,59,86",,False,local
207462962,301.9736401,64.3141797,26,14,86,"14,15,16,17,18,21,24,25,41,48,51,52,55,56,57,58,59,75,76,77,78,82,83,84,85,86",,False,local
289540757,278.762781,39.53063015,8,14,81,"14,26,40,53,54,74,80,81",,False,local
284628881,281.8006284,56.00420223,43,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
233205226,265.6101663,69.13331054,38,14,86,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,57,58,59,60,73,74,75,76,77,78,79,81,82,84,85,86",,False,local
313466940,318.746931,45.411259,8,15,83,"15,16,55,56,75,76,82,83",,False,local
289570935,251.5639131,62.8253767,40,14,86,"14,15,16,17,18,19,21,22,23,24,25,26,40,41,47,48,49,51,52,53,54,55,56,57,58,59,60,73,74,75,76,78,79,80,81,82,83,84,85,86",,False,local
257046388,236.863797,61.02274517,17,15,85,"15,16,18,22,23,24,41,48,49,50,58,75,76,77,78,82,85",,False,local
377099704,276.1481742,71.89162227,38,14,86,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,60,73,74,75,76,77,80,81,82,83,84,85,86",,False,local
99222716,287.2397644,28.52955216,6,14,81,"14,40,54,74,80,81",,False,local
288846484,281.4201947,78.6620487,34,14,86,"14,17,18,19,20,21,23,24,25,26,40,47,48,50,51,52,53,54,55,57,58,59,60,73,74,75,77,78,79,80,81,84,85,86",,False,local
290911618,308.7083752,29.3523615,5,14,82,"14,15,41,55,82",,False,local
1102660104,160.7863308,77.41178044,10,14,74,"14,20,21,26,40,41,47,53,60,74",,False,local
316333039,281.1377031,57.95184026,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,86",,False,local
237202610,276.1849007,34.94641217,6,26,80,"26,40,53,54,74,80",,False,local
1001230963,216.0325377,41.91911483,3,16,77,"16,50,77",,False,local
408616523,6.334883539,72.64750281,11,18,86,"18,19,24,25,52,58,59,78,79,85,86",,False,local
384377193,329.1429181,46.14790735,4,16,83,"16,56,76,83",,False,local
272217583,353.9015116,61.36844086,9,17,85,"17,18,24,57,58,77,78,84,85",,False,local
103689487,139.676821,60.88674146,4,20,74,"20,21,47,74",,False,local
264153750,271.655322,50.01071203,13,14,85,"14,25,26,40,41,52,54,58,74,79,80,81,85",,False,local
424573075,22.06134122,56.47244466,2,18,58,"18,58",,False,local
139063122,180.1064045,58.23137736,7,14,75,"14,15,21,22,41,48,75",,False,local
331957558,200.300034,61.08480464,9,15,76,"15,16,21,22,41,48,49,75,76",,False,local
150387080,195.2302399,45.94908066,5,15,76,"15,16,22,49,76",,False,local
229437474,292.9747753,65.76102489,41,15,86,"15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
355647022,38.66177195,71.5388696,8,18,86,"18,19,52,58,59,78,79,86",,False,local
243314669,227.9598313,61.85702303,11,15,77,"15,16,21,22,23,41,48,49,50,75,77",,False,local
333070946,54.56672328,28.14149163,7,18,71,"18,42,43,44,58,70,71",,False,local
286006533,53.11081014,52.06589499,3,18,86,"18,59,86",,False,local
274574458,238.1813079,68.76500502,34,14,84,"14,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,53,54,55,56,57,60,74,75,76,77,78,79,80,81,83,84",,False,local
289522943,273.0509391,69.7154465,39,14,86,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60,74,75,76,77,78,80,81,82,83,84,85,86",,False,local
230131418,217.5792799,65.84275173,11,14,76,"14,15,16,21,22,23,41,48,49,75,76",,False,local
252725557,256.571767,56.80318331,41,14,86,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,86",,False,local
47876171,266.1772483,73.9802365,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,73,74,75,76,77,78,79,80,81,82,84,85,86",,False,local
403355620,310.2748921,21.2290497,4,14,82,"14,41,55,82",,False,local
445298766,30.66513802,71.29789812,10,18,86,"18,19,25,52,58,59,78,79,85,86",,False,local
229789003,283.2537697,71.78722837,36,14,86,"14,15,16,17,19,20,21,22,23,26,40,41,47,49,50,51,53,54,56,57,58,59,60,73,74,75,76,78,79,80,81,82,83,84,85,86",,False,local
417416329,52.97477459,48.73514714,2,18,86,"18,86",,False,local
286945730,264.05562,71.878519,39,14,86,"14,15,16,17,18,19,21,22,23,24,25,26,41,47,48,49,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,81,82,83,84,85,86",,False,local
117170301,38.10084493,61.80860555,4,18,86,"18,58,85,86",,False,local
193870860,262.5377527,48.13717067,9,24,80,"24,25,26,40,51,52,53,78,80",,False,local
334635873,187.5177481,58.76777569,8,15,76,"15,21,22,41,48,49,75,76",,False,local
229441200,293.374851,65.558442,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
82331749,186.5938839,26.72773156,2,22,49,"22,49",,False,local
330753460,209.0486944,80.88189691,13,14,75,"14,19,20,21,26,40,41,48,53,60,73,74,75",,False,local
298600588,272.0877941,53.11366656,26,14,86,"14,15,18,21,24,25,26,40,41,48,51,52,54,55,58,59,60,73,74,75,78,79,81,82,85,86",,False,local
312886004,180.2887818,23.83477389,2,22,49,"22,49",,False,local
233158962,275.0101618,60.03526894,39,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49,51,52,53,54,55,56,57,58,59,73,74,76,77,78,79,80,81,82,83,84,85,86",,False,local
63237102,326.6339019,48.99034198,5,15,83,"15,16,56,76,83",,False,local
138508187,89.89161757,66.81598345,4,19,60,"19,20,59,60",,False,local
219013284,239.7218608,55.60784466,9,16,78,"16,22,23,49,50,51,76,77,78",,False,local
356920292,267.9082483,51.1141677,16,14,85,"14,24,25,26,40,41,52,53,54,58,74,78,79,80,81,85",,False,local
27657887,256.4873901,52.03251681,16,20,84,"20,23,24,25,26,40,50,51,52,53,57,77,78,79,80,84",,False,local
441801393,303.7556092,68.37653503,31,15,86,"15,16,17,18,19,21,22,24,25,26,48,49,51,52,55,56,57,58,59,60,73,75,76,77,78,79,82,83,84,85,86",,False,local
202468629,196.593409,59.15801784,8,15,76,"15,21,22,41,48,49,75,76",,False,local
399087412,204.4333319,2.382300229,4,23,91,"23,46,50,91",,False,local
289461248,278.3017355,40.16405534,8,14,81,"14,26,40,53,54,74,80,81",,False,local
54126818,0.4947361181,60.14274564,9,17,85,"17,18,24,57,58,77,78,84,85",,False,local
164834852,235.858742,72.89456492,29,14,83,"14,15,16,19,20,21,22,23,26,40,41,47,48,49,50,52,53,56,60,73,74,75,76,77,79,80,81,82,83",,False,local
249830714,38.68530745,56.1025595,3,18,85,"18,58,85",,False,local
359313776,255.1713031,52.82892681,15,23,84,"23,24,25,26,50,51,52,53,57,73,77,78,79,80,84",,False,local
274313770,251.3379502,83.18505475,17,14,86,"14,19,20,21,25,26,40,41,47,52,53,59,60,73,74,79,86",,False,local
289132769,313.2216917,42.60774275,7,15,83,"15,55,56,75,76,82,83",,False,local
256800018,324.6286038,27.36907494,4,15,82,"15,55,56,82",,False,local
121381208,52.28192494,45.66770393,3,18,86,"18,58,86",,False,local
403943736,35.79610521,57.19943969,3,18,85,"18,58,85",,False,local
377102961,283.3885048,75.78735482,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
160987415,192.4771648,13.76880997,1,23,23,23,,False,local
129913400,49.321055,34.53292064,3,18,85,"18,58,85",,False,local
2001791220,310.662512,47.40916525,9,15,83,"15,16,41,55,56,75,76,82,83",,False,local
154096314,338.9665766,35.84712005,3,16,83,"16,56,83",,False,local
367812585,304.0459532,75.80774056,26,16,86,"16,17,18,19,20,23,24,25,26,40,47,50,52,53,57,58,59,60,73,77,78,79,80,84,85,86",,False,local
219017071,198.7330496,54.13398151,5,15,76,"15,16,22,49,76",,False,local
424867674,310.072942,31.00304134,5,14,82,"14,15,41,55,82",,False,local
122788871,199.098548,86.55883334,12,14,86,"14,19,20,26,40,47,52,53,59,74,79,86",,False,local
358009578,296.8097404,37.92306186,8,14,82,"14,41,54,55,74,75,81,82",,False,local
160520539,246.0624616,83.60136033,17,14,86,"14,19,20,21,25,26,40,41,47,52,53,59,60,73,74,79,86",,False,local
16617137,323.7092491,35.87520952,5,15,83,"15,55,56,82,83",,False,local
236815784,283.626743,58.73560253,40,14,86,"14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49,50,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
394129669,280.6702725,54.68419823,32,14,86,"14,15,16,18,19,22,25,26,40,41,48,49,52,53,55,56,57,58,59,60,73,74,75,76,79,80,81,82,83,84,85,86",,False,local
230299548,276.4127876,46.53254772,10,14,81,"14,26,40,41,53,54,74,79,80,81",,False,local
420897608,271.9967798,39.92344865,7,26,80,"26,40,52,53,74,79,80",,False,local
299090842,288.8371207,52.302191,15,15,83,"15,26,40,53,54,55,56,73,74,75,76,80,81,82,83",,False,local
264248402,288.7617675,79.32873791,27,14,86,"14,17,18,19,20,21,24,25,26,40,47,50,51,52,53,54,58,59,60,73,74,77,78,80,81,85,86",,False,local
377290392,284.7771245,55.62487257,32,14,86,"14,15,16,19,20,22,23,25,26,40,41,49,52,53,54,55,56,57,58,59,60,73,74,75,76,79,80,81,82,83,84,86",,False,local
341873554,281.1215554,39.63975628,9,14,81,"14,26,40,41,53,54,74,80,81",,False,local
352238221,285.5293049,52.26105634,19,14,83,"14,15,26,40,41,49,53,54,55,56,59,73,74,75,76,80,81,82,83",,False,local
390891443,44.00456353,63.47908172,5,18,86,"18,19,58,59,86",,False,local
219730598,264.1154058,63.33650345,39,14,86,"14,15,16,17,19,20,22,23,24,25,26,40,41,47,49,50,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
193796004,261.7133179,48.20349195,9,24,80,"24,25,26,40,51,52,53,78,80",,False,local
356110000,271.0788497,54.52951532,40,14,86,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,54,55,56,57,58,59,60,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
29817056,294.2599233,39.8138926,8,14,82,"14,40,41,54,55,75,81,82",,False,local
70247668,297.0830369,21.18592959,3,14,54,"14,41,54",,False,local
233079272,271.4091215,64.03109602,34,14,86,"14,15,16,17,18,19,21,22,24,25,26,41,47,48,49,51,52,53,54,55,56,57,60,74,75,76,77,78,79,80,82,83,84,86",,False,local
259171424,288.516315,67.1155593,40,14,86,"14,15,16,17,18,19,20,21,22,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,58,59,60,73,74,75,76,77,78,79,80,81,82,83,85,86",,False,local
266338052,62.78499085,58.46949041,4,19,86,"19,59,73,86",,False,local
390733496,43.06746294,62.78264706,5,18,86,"18,19,58,59,86",,False,local
414964484,148.3274773,58.56394848,4,21,74,"21,47,48,74",,False,local
394129745,280.6631534,54.94959183,32,14,86,"14,15,16,18,19,22,25,26,40,41,48,49,52,53,55,56,57,58,59,60,73,74,75,76,79,80,81,82,83,84,85,86",,False,local
284205301,228.1694494,69.33495705,18,14,80,"14,15,16,20,21,22,23,40,41,47,48,49,50,74,75,76,77,80",,False,local
86263835,174.6870849,45.10841738,3,22,75,"22,48,75",,False,local
275263852,62.11631233,50.94254483,3,19,86,"19,59,86",,False,local
316959529,52.545878,59.366002,4,18,86,"18,19,59,86",,False,local
47673824,261.980441,72.56715756,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86",,False,local
313260957,229.9496607,67.81901894,20,14,84,"14,15,16,17,21,22,23,40,41,47,48,49,50,57,74,75,76,77,81,84",,False,local
219893061,259.9446889,69.22786322,40,14,86,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60,73,74,76,77,78,79,80,81,82,83,84,85,86",,False,local
138544299,140.796921,47.689461,1,21,21,21,,False,local
270282364,298.0099284,64.45165518,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,81,82,83,84,85,86",,False,local
428907381,57.05404217,51.48484217,3,19,86,"19,59,86",,False,local
219812640,273.0282304,27.643298,3,26,80,"26,40,80",,False,local
229675161,280.2034169,76.39432116,40,14,86,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,78,80,81,82,83,84,85,86",,False,local
154346102,195.3651086,36.89720599,4,22,76,"22,23,49,76",,False,local
243331239,302.2305764,77.71039077,26,17,86,"17,18,19,20,23,24,25,26,40,47,50,52,53,57,58,59,60,73,74,77,78,79,80,84,85,86",,False,local
173428215,323.6945402,41.29039928,6,15,83,"15,16,56,76,82,83",,False,local
387675343,19.6879944,65.60669212,7,18,85,"18,24,25,52,58,78,85",,False,local
428040448,336.6040507,54.38019295,8,16,84,"16,17,56,57,76,77,83,84",,False,local
403432373,35.22033102,56.92575406,3,18,85,"18,58,85",,False,local
441789740,28.44981977,88.55167579,12,20,86,"20,25,26,40,47,52,53,59,60,74,79,86",,False,local
376975340,265.3845274,19.14735301,4,26,79,"26,52,53,79",,False,local
441685638,191.9859372,9.751397755,2,23,50,"23,50",,False,local
267750206,298.7519308,43.21045995,9,14,82,"14,15,41,54,55,74,75,81,82",,False,local
160393685,187.723107,71.29992615,9,14,75,"14,15,21,40,41,47,48,74,75",,False,local
354174786,83.0714345,35.63241459,7,19,86,"19,43,44,45,59,73,86",,False,local
138171891,193.064509,48.36191332,5,15,76,"15,16,22,49,76",,False,local
154577414,322.3118521,44.33812689,6,15,83,"15,16,56,76,82,83",,False,local
441661319,190.8162777,10.10067469,1,23,23,23,,False,local
39641985,41.66724356,75.40803772,9,18,86,"18,19,25,26,52,59,73,79,86",,False,local
232672291,281.736247,59.331125,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
233498415,267.7430716,69.24114847,37,14,86,"14,15,16,17,18,19,21,22,24,25,26,41,48,49,51,52,53,54,55,56,57,58,59,60,73,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
