TIC,Per,e_Per,BJD0,Morph
0277565268,1.0960589,2.5563089e-05,1711.591659,0.739
0275119073,0.7430297,1.5620264e-05,1711.958007,0.619
0148081650,0.3775014,0.00035232078,1597.165718,0.577
0316450573,2.4688767,8.2121666e-07,1872.210853,0.353
0198457457,0.4034692,2.8852669e-07,1711.456452,0.917
0429044383,2.3724472,4.8846935e-05,1712.891039,0.323
0272079818,0.4423686,1.188642e-06,1683.762623,0.972
0169815918,0.9628206,3.3233645e-06,1711.587524,0.608
0207496306,0.3293302,2.6897886e-08,1930.304066,0.769
0014842303,0.7725964,2.1886346e-06,1711.753379,0.674
0372366518,0.5586036,2.7635917e-06,1711.746542,0.82
0011480287,2.3168078,8.767091e-05,1713.015398,0.6
0243248327,1.2696081,2.662079e-07,1739.396038,0.502
0199709055,3.0546291,1.9590938e-06,1930.297755,0.316
0365787759,0.8073952,1.4193994e-05,1711.619323,0.585
0394881270,4.8312879,6.9508449e-05,1714.044595,0.65
0441732151,2.0998863,1.1007795e-05,1712.086577,0.46
0064904640,4.6638539,0.00043467204,1713.15297,0.322
0166074503,2.3288589,1.3879467e-06,1712.669021,0.708
0229788204,187.6752114,0.0022211777,1827.687047,0.028
0356978132,60.1840812,0.00085399271,1658.719716,0.045
0332334202,8.6714114,1.2458918e-05,1711.741651,0.094
0278076037,1.2337008,3.3532338e-06,1711.565101,0.712
0273173532,1.5130931,1.5186701e-06,1711.786236,0.608
0063315565,0.8553523,5.4174197e-06,1711.806847,0.604
0236046394,2.9962602,8.6681351e-05,1714.749415,0.678
0219738202,0.5790386,3.9460884e-07,1930.910423,0.801
0441690583,5.6463928,4.0530262e-06,1716.027806,0.288
0441694629,7.3299868,6.1749907e-06,1716.662926,0.078
0167196599,0.6405872,5.9537295e-07,1711.688569,0.65
0084070123,1.7563202,2.0235684e-06,1712.293804,0.625
0417052182,0.3134128,7.9915803e-07,1711.511369,0.929
0252668569,0.4629094,5.0760803e-07,1738.927693,0.62
0165721304,69.7691461,0.00049550815,1762.188051,-0.005
0305167549,0.4528908,7.9691897e-05,1738.833006,0.26
0415469752,42.6305665,0.0001444785,1624.502548,0.01
0120602501,14.8655966,0.00012320946,1745.786313,0.078
0068032870,1.0335323,1.3654738e-06,1739.526774,0.593
0404103665,4.9806174,3.1878008e-06,1738.947127,0.321
0286169068,0.4146188,1.0748156e-07,1738.828001,0.803
0328866871,1.6963664,6.2554309e-05,1739.077911,0.488
0371066950,0.6312793,6.0738359e-06,1738.953994,0.78
0153987857,1.0141966,3.0009227e-05,1739.717927,0.466
0337886863,5.6924883,3.1946776e-05,1743.681752,0.55
0148781497,2.5399053,4.2740398e-06,1739.710148,0.487
0193948188,5.6181129,2.3657615e-05,1742.606138,0.272
0404113676,45.8896573,0.00070788753,1748.65785,0.059
0066545120,10.8521597,0.0035740974,1751.147352,0.624
0431338625,0.6000513,1.0963528e-05,1739.235847,0.793
0064366964,4.459427,8.5326919e-05,1740.268232,0.638
0165626871,8.2570926,1.6838768e-05,1745.052241,0.117
0295121410,2.890365,2.817435e-05,1740.35396,0.427
0199612934,0.6014874,3.1273746e-07,1738.770817,0.916
0387834907,12.6526261,0.0014038242,1739.884119,0.199
0329277372,2.8878569,0.00013564246,1739.764612,0.352
0371480725,1.4716278,2.3287713e-06,1740.062478,0.539
0430808126,6.4794593,2.9461034e-05,1740.854205,0.449
0129409890,7.3514052,1.7089651e-05,1739.871332,0.397
0418998975,0.2769786,5.5678287e-07,1738.939658,0.928
0275051466,4.7850357,0.00040143324,1747.504527,0.277
0173419202,1.8758068,3.1655523e-06,1739.50949,0.608
0161665775,0.2783256,1.8041689e-06,1738.814809,0.959
0325901255,3.0747273,2.2486476e-05,1738.786073,0.477
0387901176,3.7155912,2.6933771e-06,1739.114593,0.234
0345710962,2.0865938,0.00029138769,1712.559045,0.492
0310004006,0.6450414,3.0712536e-08,1739.161754,0.628
0364186197,4.4245701,1.314904e-05,1820.503361,0.136
0428003183,0.7425756,7.7560069e-07,1738.708729,0.643
0413746112,1.0242898,0.00018539726,1738.306463,0.511
0193971913,3.7928444,2.9029024e-05,1901.477893,0.365
0316783284,3.0442237,0.00032855944,1740.531528,0.836
0316182273,11.2219952,0.0058770063,1743.504523,0.313
0336823975,4.6642856,1.6715385e-05,1742.186307,0.292
0330234754,2.7531605,0.00010773393,1740.028164,0.606
0331532483,5.0742671,8.6344522e-05,1740.041662,0.64
0316660881,1.2506842,3.8827572e-05,1739.844009,0.632
0421718004,4.4465728,0.001354697,1742.633684,0.553
0322390461,0.3868962,8.0622963e-07,1739.043856,0.619
0326374705,5.4051507,5.9997721e-05,1742.731809,0.631
0331221558,1.6046597,2.6231671e-06,1739.833453,0.51
0286169292,0.4404348,2.2449872e-08,1739.059778,0.823
0064951042,8.2390329,1.5530394e-05,1743.819531,0.584
0023753424,0.3455705,8.9780403e-08,1738.987683,0.94
0315060984,1.095509,0.00012641986,1738.714839,0.43
0388196465,1.7427351,0.00012663901,1738.647537,0.701
0420116962,1.9831998,0.00034208909,1740.337934,0.6
0374265995,0.3318931,3.6167055e-06,1738.932731,0.718
0410522328,1.4957895,5.7043327e-07,1739.98065,0.704
0458461293,1.806496,2.6832202e-05,1871.567353,0.344
0430677414,0.934925,0.0001688851,1739.39477,0.617
0388705796,0.5162611,4.1766797e-07,1738.761937,0.755
0288434140,2.710042,1.0879065e-05,1739.354078,0.506
0459252372,1.3054555,2.3277904e-06,1739.214057,0.548
0288434781,6.3345861,2.2255406e-06,1740.639676,0.2
0353863850,2.1291808,4.1035239e-05,1739.125186,0.786
0199574211,1.2683879,2.9854678e-06,1930.187602,0.219
2046417955,0.2358838,5.0052472e-06,1738.72766,0.522
0431159508,11.0674407,0.00028058354,1741.316544,0.201
0414019028,8.7183021,0.00013766448,1747.501618,0.27
0066355834,10.3692683,1.1163953e-05,1744.816358,0.174
0335484090,7.4987563,0.00010115731,1547.889315,0.399
0173797509,4.2790406,4.9211302e-06,1740.739712,0.264
0276119305,2.5784859,1.2093232e-05,1740.805914,0.6
0352951628,0.707084,1.5440179e-05,1738.73887,0.633
0174157888,0.3804571,6.6116385e-08,1739.108932,0.77
0428102518,10.9206219,0.0029077269,1745.167936,0.272
0338071673,3.3784202,1.5363811e-06,1741.324337,0.574
0260703820,27.0977052,0.006227035,1730.669179,0.236
0341327281,4.3183028,0.00026533483,1742.130597,0.248
0322055767,0.3775009,1.7643663e-06,1739.056505,0.769
0305399325,6.1001972,1.5266697e-05,1742.871436,0.218
0286900208,0.5399899,0.0003859964,1900.36219,0.598
0357372327,0.4205147,1.7007568e-07,1739.003547,0.778
0198410480,1.1233451,1.3685828e-06,1739.384757,0.739
0066080183,0.4011578,2.0497266e-06,1738.680957,0.745
0377192658,1.817236,1.9020008e-06,1739.169391,0.509
0233460141,1.6279794,8.8629196e-06,1738.667757,0.3
0159854358,0.3266562,5.3410829e-07,1738.994669,0.731
0359497418,6.3320719,7.2831889e-06,1934.707664,0.216
0343553606,0.8050707,1.0455685e-06,1739.285957,0.787
0427147238,4.2262696,3.780249e-06,1741.943979,0.529
0125442121,3.0183503,0.001514976,1739.332739,0.382
0066786762,16.6888008,0.0013585219,1742.485044,0.246
0352979549,1.1619751,1.4777942e-07,1765.385992,0.538
0197755658,3.1586975,2.962473e-05,1739.81705,0.368
0274575202,9.2035894,5.586997e-05,1740.303928,0.091
0255806138,23.4251318,0.011893005,1745.07809,0.345
0232572560,2.2695484,1.4946629e-06,1740.600185,0.679
0373932701,5.9503545,0.00066411675,1741.62762,0.295
0421714420,41.1246562,0.00071355423,1780.192082,0.043
0198152578,0.4546775,6.0537784e-07,1738.872136,0.563
0417436387,1.9623359,3.0704524e-06,1738.979989,0.575
0128927089,1.8823806,9.899317e-05,1739.660148,0.565
0284595199,3.4727638,4.050832e-07,1740.826259,0.498
1981434198,0.3062443,4.1979685e-07,1738.798797,0.89
0128927088,1.8822251,0.0001348863,1739.622013,0.564
0153826685,0.326996,5.0203438e-06,1738.768211,0.824
0427240420,1.3884254,2.4430843e-07,1739.422724,0.32
0323301918,10.6909404,3.7508185e-05,1739.847974,0.158
0233195058,2.6793155,5.6451492e-06,1872.604755,0.455
0335265326,3.8084529,5.890494e-05,1740.339247,0.555
0430530755,0.5181558,1.4448118e-05,1739.006025,0.618
0161744580,3.7718907,1.8288803e-06,1740.496433,0.527
0367691816,2.0201928,6.4090476e-07,1739.132806,0.682
0341679932,1.7099865,1.1684751e-05,1740.256085,0.539
0364120439,9.3202772,1.7595729e-05,1740.872644,0.2
0329770815,3.8703001,2.0763918e-05,1740.045003,0.399
0337544122,4.7077619,0.00010479293,1743.218406,0.161
0165371937,0.7956265,1.3119847e-06,1739.374578,0.603
0324596129,2.3469244,9.6827411e-06,1740.752499,0.603
0157273321,5.5201001,1.3567092e-05,1740.183413,0.535
0428186617,0.7516098,1.685203e-06,1738.902088,0.609
0329864959,9.045662,0.00020672336,1735.443892,0.291
0376023519,0.3643775,4.9668997e-08,1738.921479,0.829
0128721058,5.791456,0.00034544967,1743.128014,0.337
0417118871,0.2822315,7.5751228e-08,1738.953741,0.785
0129538133,12.0919522,0.021210266,1542.657942,0.237
0293954660,2.8136869,3.4068546e-05,1739.176908,0.468
0173795590,0.3327207,6.2648931e-07,1738.561279,0.812
0309809572,0.3268057,2.2071302e-07,1738.86024,0.852
0173424364,1.4790434,2.7984979e-05,1738.736837,0.642
0430846854,1.3601153,0.00056092932,1739.015656,0.466
0343667351,1.5422069,1.5216487e-07,1739.111266,0.57
0233169434,0.1757517,1.2500703e-07,1711.602545,0.926
0168809669,1.004711,9.8853603e-07,1739.295277,0.6
0138136997,2.3343622,0.001289333,1711.511492,0.322
0252788517,5.0081903,0.29075471,1738.476567,0.282
0176752680,1.5574461,2.1568604e-05,1739.293423,0.5
0310169616,0.4116638,1.4985141e-07,1739.105639,0.74
0199010369,4.0990887,0.00037421669,1741.615368,0.26
0455991789,9.1764269,0.00073488784,1754.062983,0.433
0305399324,6.1002225,1.1418106e-05,1742.870252,0.21
0409455615,3.2192142,0.00013968369,1738.889907,0.645
0321857016,6.9561293,6.5722043e-05,1738.348178,0.198
0298183671,0.56787,0.00014929808,1739.052669,0.428
0343127696,4.6721493,1.1083981e-05,1742.678974,0.652
0342334344,0.9013952,6.0100613e-06,1739.85645,0.688
0305633328,2.5034441,6.8717091e-06,1739.223614,0.622
0322129367,2.7192976,4.3957781e-06,1740.312144,0.552
0199574208,1.2683892,4.1194111e-08,1739.929271,0.264
0350132371,1.0318392,2.8582185e-06,1764.927282,0.367
0277566482,49.3787693,1.5669268,1733.564515,0.23
0176551075,25.7781919,4.6130677e-05,1755.633862,0.111
0455824124,12.9149294,4.8140423e-05,1746.859785,0.084
0155915231,0.8668953,1.9629898e-06,1739.372356,0.717
0176854066,4.0462111,1.4233254e-05,1741.547774,0.486
0127365016,20.8542116,2.1504215e-05,1744.807405,0.178
0298246821,0.3524517,1.5005495e-07,1738.682848,0.774
0173340408,0.4949673,6.657625e-06,1738.849642,0.696
0197757000,2.2065214,8.0912137e-06,1739.08782,0.541
0311035838,5.7994855,3.687292e-05,1739.451336,0.203
0199662929,2.2935708,1.7009038e-06,1740.694015,0.406
0290003896,1.4430769,0.00016687209,1684.776002,0.405
0468792279,3.7815761,6.1185271e-05,1739.028188,0.304
0283819432,0.2678155,5.3789118e-07,1738.737253,0.75
0387259626,3.6233194,4.8622498e-05,1768.739514,0.249
0418257102,0.4188147,1.8640794e-05,1764.835015,0.747
0186337556,0.5255514,4.3255364e-05,1765.123092,0.672
0376891085,2.1417938,2.1241785e-06,1766.070359,0.584
0240911239,0.4124257,2.0976185e-07,1765.09066,0.797
0343661464,1.0554091,1.4364718e-05,1738.816469,0.676
0252140076,1.7008985,1.6757517e-06,1765.135011,0.408
0256640207,1.1833653,1.3252277e-06,1765.708197,0.542
0242843658,4.9812382,9.5881243e-05,1764.802732,0.22
0365962806,2.1613279,1.0273763e-05,1765.316692,0.338
0196740034,1.8276701,2.0493396e-05,1764.932746,0.523
0240911922,12.0982702,0.00015456575,1785.273896,0.047
0028224552,9.9265876,0.00024810417,1766.423571,0.123
0455790537,0.9350886,2.4025903e-06,1739.692716,0.657
0445287089,1.2737135,2.2763517e-07,1764.828707,0.596
0018225199,1.8827519,4.1878712e-05,1765.907001,0.543
0271529113,2.3373656,7.5689927e-06,1765.622203,0.537
0396201681,7.0384034,1.6765035e-05,1769.796372,0.22
0343320735,96.2626719,2.9958489,1770.105929,0.162
0026568753,5.1477775,9.6771624e-05,1766.674423,0.213
0276105676,0.6586383,0.0001318845,1764.932649,0.619
0343326909,1.4075811,5.6444455e-06,1766.304211,0.583
0267651492,0.8669407,2.2624761e-05,1765.353687,0.933
0431486590,3.158618,0.00035547695,1765.51788,0.443
0336778418,0.693403,0.00012491978,1765.121054,0.625
0065628544,12.1561888,7.1729786e-05,1765.752866,0.188
0338159479,1.4143483,4.0994283e-06,1764.914139,0.616
0028351918,0.5150875,1.5429398e-05,1765.106366,0.55
0028763683,0.8917124,1.7551229e-05,1765.320579,0.744
0272532173,3.2739721,2.7927723e-06,1767.173907,0.535
0439943228,10.5156732,0.016056112,1775.872893,0.432
0470710327,0.5523474,6.8284496e-07,1765.160746,0.792
0240947891,2.4947746,5.7523116e-05,1766.776134,0.544
0017005768,6.8397291,0.00055861047,1765.270386,0.19
0434437489,1.8519706,3.0234674e-07,1765.761434,0.529
0388245308,0.3546867,2.2918603e-07,1738.927516,0.733
0469863969,2.6897486,0.0018756872,1767.334699,0.502
0083222019,11.6376922,4.1515743e-05,1772.349602,0.281
0255802749,2.3977691,5.249752e-06,1767.048267,0.54
0375854079,27.3289296,2.9316246e-05,1764.732856,0.1
0288296337,0.559184,5.2429297e-05,1765.001982,0.528
0312060302,0.9804999,7.6631148e-07,1765.201195,0.599
0413738130,2.2008699,0.00014861102,1766.798608,0.517
0012790306,1.1847291,2.4417177e-06,1765.50053,0.609
0375853985,2.3337045,2.5290344e-06,1766.596994,0.516
0346073081,0.6958249,5.4082512e-06,1765.232029,0.751
0317470793,0.4174331,1.8527231e-07,1765.082155,0.749
0063972389,3.037679,0.00025577098,1741.381956,0.478
0230069712,1.9674069,6.4759986e-05,1766.641598,0.485
0013037534,30.1826945,0.0021669302,1781.478385,0.542
0427312571,6.0662821,1.8357645e-05,1766.115808,0.474
0331069412,12.9460797,0.020259264,1753.788224,0.698
0279871974,6.5619449,1.3134624e-05,1765.839631,0.438
0396134795,2.5885417,7.6394523e-06,1766.493328,0.51
0366517337,1.6886433,9.397365e-07,1766.168446,0.546
0601366244,4.7185238,0.00030567535,1768.685823,0.343
0435863262,3.6576008,5.4797771e-05,1768.291583,0.34
0053847727,3.0112586,9.7505356e-05,1765.704907,0.29
0323143096,8.4393269,1.6277129e-06,1771.2178,0.395
0268944966,2.3911612,2.8950815e-06,1766.179257,0.615
0431423983,8.4751232,9.3443198e-06,1772.230264,0.102
0013389059,30.551402,7.3066917e-05,1768.179142,0.101
0241017747,2.3293971,0.00021895095,1763.506778,0.544
0279605117,2.5779104,7.3683528e-06,1767.179842,0.578
0177644756,11.3407028,0.019934335,1546.620558,0.341
0376499580,2.8747738,1.2864918e-06,1766.282087,0.411
0252096958,1.1642311,9.2402543e-07,1764.710221,0.823
0083812531,3.9537503,6.4476258e-05,1767.438235,0.559
0191463077,4.7185237,0.00012161137,1768.685822,0.343
0467181063,15.5194227,0.0027401011,1752.235529,0.342
0434214393,3.4597964,0.00014960198,1765.11509,0.264
0189397763,12.7746423,0.0017029897,1765.81322,0.203
0417585921,4.9419625,2.2099289e-05,1764.990452,0.541
0312471472,1.5519276,1.7315728e-05,1765.769111,0.469
0453012065,13.3886087,0.17084659,1764.638578,0.617
0445133704,0.3239555,1.2671204e-06,1765.019624,0.814
0044631965,3.5685735,0.00048591751,1767.316591,0.254
0414579577,2.0794196,0.00098670605,1740.159347,0.471
0057963765,0.3210187,3.9477903e-06,1764.924614,0.925
0359132040,11.072083,0.00015819539,1772.750192,0.605
0242799145,5.0017653,8.2848421e-05,1766.671643,0.254
0327583823,1.8125835,1.0703897e-06,1766.042629,0.592
0455755453,3.3464127,2.3719903e-05,1767.651609,0.481
0455947620,1.9277589,0.00011087561,1765.211601,0.231
0269609504,1.8589227,4.2019938e-07,1764.89661,0.592
0196776171,2.4259113,0.00028201628,1766.874478,0.472
0174266604,1.7174984,1.1678567e-05,1740.207469,0.362
0327121759,2.9898655,1.106339e-05,1767.440786,0.554
0432761331,0.359619,1.5124962e-06,1764.968893,0.786
0354246759,7.1196088,0.0001883073,1817.688482,0.224
0326812358,5.6758097,0.00019018391,1761.958951,0.404
0396300606,4.2923404,0.00010937157,1768.855583,0.672
0455769191,4.5426236,0.00016600539,1769.317326,0.339
0326630342,1.4734376,1.7559565e-07,1764.787012,0.672
0352077081,2.5210242,8.0006382e-06,1765.245532,0.545
0356015361,11.2599309,0.00026005455,1770.443901,0.18
0018250189,0.1396417,1.5136242e-06,1764.730919,0.556
0396235258,2.6760858,3.9835417e-05,1767.183844,0.66
0269238622,1.2216006,3.9601795e-07,1765.5871,0.681
0219882262,1.032726,1.6359912e-05,1765.409475,0.402
0427385758,4.9085288,1.2038404e-05,1767.368354,0.589
0467354611,13.9142034,0.0014301546,1760.04522,0.147
0366517381,0.5446193,2.9495334e-08,1764.758247,0.666
0272622914,1.3156583,8.4413233e-07,1765.463352,0.675
0611402948,0.0933697,3.2677474e-06,1764.854262,0.472
0284925600,1.2457081,2.7458244e-06,1765.250614,0.532
0283476365,2.6647007,0.00021087875,1764.783572,0.74
0331860062,6.6022112,0.00010537796,1772.418799,0.515
0238626074,5.1580315,3.2452768e-05,1769.168821,0.188
0358908226,1.0005991,1.782691e-06,1764.819366,0.32
0194303300,2.5019697,0.0013720485,1766.723182,0.348
0283640314,5.5054613,1.0090071e-05,1765.251915,0.422
0177315555,0.8152513,1.7095709e-05,1764.826154,0.518
0197587400,2.4776908,0.00028278946,1764.842349,0.331
0270665642,1.5745708,4.3987951e-07,1765.658009,0.645
0284611896,16.3676063,4.1899758e-05,1778.503328,0.201
0421782795,6.6729899,0.032156034,1739.868497,0.583
1981621672,0.2783084,2.7776138e-07,1764.910249,0.824
0026801525,3.8966513,1.2929213e-06,1766.618816,0.25
0377611329,0.921582,2.5384634e-06,1764.839953,0.635
0326149070,1.9514945,7.5397448e-06,1794.884752,0.388
0287085893,0.9350152,2.9991694e-05,1765.119064,0.791
0431633352,0.592456,5.2629608e-05,1765.035947,0.468
0305832152,1.5430462,4.6642915e-06,1763.899739,0.604
0371738956,0.2687508,2.7084786e-06,1764.897112,0.725
0317839169,4.6688711,0.00022802523,1765.101045,0.329
0433977629,6.5596851,5.3366001e-05,1766.781285,0.111
0196896001,0.6108151,0.00027291203,1764.91796,0.341
0174310085,3.6533097,0.00065586266,1766.817635,0.411
0337470211,1.3238004,2.8038617e-05,1765.833708,0.303
0202601061,0.6609503,4.6283691e-06,1765.005227,0.534
0233193944,2.5055407,2.3106126e-07,1817.685131,0.358
0271241950,4.3080395,8.3251544e-05,1767.697854,0.39
0269696430,2.9787944,5.9609533e-05,1767.497583,0.326
0186514178,15.9038388,0.0012764918,1766.691128,0.221
0058018570,2.0288129,0.0011518524,1765.98207,0.436
0201693184,3.0836984,2.3316694e-05,1766.004748,0.445
0196433833,23.8403023,0.31707138,1766.885947,0.075
0256352113,0.4680768,5.1693447e-06,1738.920623,0.752
0366557556,0.4487763,1.1627821e-07,1790.944296,0.951
0252725557,0.3568422,9.5813118e-07,1764.752805,0.964
0427767269,6.5600242,8.5401795e-05,1766.804586,0.486
0455732776,1.3850806,3.2606245e-05,1764.779377,0.54
0272822330,4.5013345,3.1962224e-06,1767.379364,0.367
0346934659,4.3335584,0.00010065205,1765.955568,0.867
0315287999,1.7504712,2.5875461e-07,1764.848183,0.579
0177057901,0.6846849,3.3452744e-06,1765.181846,0.99
0241013310,2.1448943,3.2144938e-06,1765.792392,0.524
0434893323,1.3645751,2.9449985e-07,1764.901578,0.635
0173521768,2.7650763,1.8541082e-05,1739.176999,0.539
0272324340,0.4333571,1.6762638e-06,1765.245177,0.885
0600037491,2.0714015,0.00027012972,1765.518891,0.567
0336296852,1.6089124,0.00033085232,1765.915217,0.526
0240706234,0.2336936,1.6101971e-06,1764.76103,0.726
0028391714,0.9715449,1.0643869e-05,1765.148356,0.592
0440003271,2.6394345,5.627452e-05,1766.608014,0.406
0263968694,1.5325047,8.1091166e-06,1765.533292,0.724
0306955469,11.9503667,0.0034905781,1768.84596,0.217
0434625997,2.0583075,9.0616332e-07,1765.291276,0.628
0365663227,13.7364979,0.0028842312,1731.463834,0.476
0051955546,1.8160334,1.4146073e-06,1765.588886,0.593
0267803830,3.3847696,0.00052728912,1766.063359,0.55
0376963666,1.2490919,7.9319639e-08,1765.178979,0.672
0015613315,0.7166323,1.5193014e-06,1764.834585,0.65
0342332827,4.2304675,0.0017890384,1738.74896,0.689
0440051305,0.3296757,2.6907389e-07,1765.060167,0.757
0421110675,0.3188568,1.7968723e-08,1764.945121,0.73
0377506471,1.7747462,1.0510165e-06,1764.740447,0.649
0368319105,2.7745752,4.7423661e-06,1793.145057,0.55
0320268279,0.4507372,5.6651083e-08,1765.104283,0.772
0155114483,5.2652557,0.001392932,1766.427903,0.234
0317015040,19.847796,9.9173147e-05,1765.291196,0.096
0352378412,0.6760259,2.8033314e-06,1765.12428,0.668
0405764176,0.3701756,2.1477196e-06,1711.675057,0.885
0469857617,1.6304856,6.6579035e-07,1739.77026,0.643
0061505537,2.825623,0.0012197205,1765.177752,0.408
0343549114,6.3552415,3.0992986e-06,1738.861433,0.303
0202088205,3.3740134,0.0004075839,1767.526841,0.563
0044631957,15.3114276,0.0095104453,1781.227907,0.202
0063972440,3.0374949,1.6035093e-05,1741.385802,0.527
0060987622,0.269598,2.2100075e-06,1764.918592,0.874
0271529021,6.0684145,9.8755697e-06,1768.949832,0.29
0377278259,2.5221183,2.4562258e-06,1765.938378,0.326
0232985036,1.4656068,3.5302572e-06,1930.687029,0.668
